timestamp,fair,returns,fair_in_1_its,fair_1_its_ago,fair_in_2_its,fair_2_its_ago,fair_in_5_its,fair_5_its_ago,fair_in_10_its,fair_10_its_ago,fair_in_50_its,fair_50_its_ago,fair_in_100_its,fair_100_its_ago,fair_in_500_its,fair_500_its_ago,returns_in_1_its,returns_from_1_its_ago,returns_in_2_its,returns_from_2_its_ago,returns_in_5_its,returns_from_5_its_ago,returns_in_10_its,returns_from_10_its_ago,returns_in_50_its,returns_from_50_its_ago,returns_in_100_its,returns_from_100_its_ago,returns_in_500_its,returns_from_500_its_ago
7300,1859.5,0.0005377789728421619,1860.5,1860.5,1859.0,1861.5,1860.0,1861.0,1858.5,1860.5,1857.5,1849.5,1849.0,,1848.0,,0.0005377789728421619,-0.0005374899220639613,-0.00026888948642108095,-0.0010744023636852001,0.00026888948642108095,-0.0008060182697474476,-0.0005377789728421619,-0.0005374899220639613,-0.0010755579456843238,0.005406866720735334,-0.0056466792148427,,-0.006184458187684862,
7400,1860.5,-0.0008062348830959419,1859.0,1859.5,1860.5,1860.5,1859.5,1861.0,1858.5,1860.0,1858.5,1847.5,1850.0,,1847.5,,-0.0008062348830959419,0.0005377789728421619,0.0,0.0,-0.0005374899220639613,-0.00026867275658248256,-0.0010749798441279225,0.00026881720430107527,-0.0010749798441279225,0.0070365358592692825,-0.005643644181671593,,-0.006987368986831497,
7500,1859.0,0.0008068854222700376,1860.5,1860.5,1859.5,1859.5,1858.5,1861.5,1859.5,1860.5,1859.0,1848.5,1849.5,,1845.5,,0.0008068854222700376,-0.0008062348830959419,0.00026896180742334586,-0.00026888948642108095,-0.00026896180742334586,-0.0013430029546065002,0.00026896180742334586,-0.0008062348830959419,0.0,0.005680281309169597,-0.005110274341043572,,-0.007261968800430339,
7600,1860.5,-0.0005374899220639613,1859.5,1859.0,1860.0,1860.5,1859.5,1861.5,1858.5,1861.5,1860.0,1850.5,1850.0,,1844.0,,-0.0005374899220639613,0.0008068854222700376,-0.0002687449610319806,0.0,-0.0005374899220639613,-0.0005372011818426001,-0.0010749798441279225,-0.0005372011818426001,-0.0002687449610319806,0.0054039448797622265,-0.005643644181671593,,-0.008868583714055361,
7700,1859.5,0.00026888948642108095,1860.0,1860.5,1859.5,1859.0,1858.5,1860.5,1858.5,1860.0,1857.5,1849.5,1848.5,,1840.5,,0.00026888948642108095,-0.0005374899220639613,0.0,0.00026896180742334586,-0.0005377789728421619,-0.0005374899220639613,-0.0005377789728421619,-0.00026881720430107527,-0.0010755579456843238,0.005406866720735334,-0.005915568701263781,,-0.010217800484001076,
7800,1860.0,-0.00026881720430107527,1859.5,1859.5,1858.5,1860.5,1858.5,1859.5,1858.5,1861.0,1855.0,1850.5,1849.0,,1841.5,,-0.00026881720430107527,0.00026888948642108095,-0.0008064516129032258,-0.0002687449610319806,-0.0008064516129032258,0.00026888948642108095,-0.0008064516129032258,-0.0005373455131649651,-0.002688172043010753,0.005133747635774115,-0.005913978494623656,,-0.009946236559139785,
7900,1859.5,-0.0005377789728421619,1858.5,1860.0,1859.5,1859.5,1858.5,1860.5,1857.5,1861.0,1854.0,1849.5,1849.5,,1841.5,,-0.0005377789728421619,-0.00026881720430107527,0.0,0.0,-0.0005377789728421619,-0.0005374899220639613,-0.0010755579456843238,-0.0008060182697474476,-0.0029577843506318905,0.005406866720735334,-0.005377789728421619,,-0.009680021511158914,
8000,1858.5,0.0005380683346785041,1859.5,1859.5,1858.5,1860.0,1859.5,1859.0,1857.5,1861.5,1852.5,1850.5,1850.0,,1841.5,,0.0005380683346785041,-0.0005377789728421619,0.0,-0.0008064516129032258,0.0005380683346785041,-0.00026896180742334586,-0.0005380683346785041,-0.0016116035455278,-0.003228410008071025,0.004323155903809781,-0.0045735808447672855,,-0.009147161689534571,
8100,1859.5,-0.0005377789728421619,1858.5,1858.5,1858.5,1859.5,1858.5,1860.5,1856.5,1861.5,1851.5,1849.5,1843.5,,1839.0,,-0.0005377789728421619,0.0005380683346785041,-0.0005377789728421619,0.0,-0.0005377789728421619,-0.0005374899220639613,-0.0016133369185264857,-0.0010744023636852001,-0.004302231782737295,0.005406866720735334,-0.00860446356547459,,-0.011024468943264318,
8200,1858.5,0.0,1858.5,1859.5,1858.5,1858.5,1858.5,1859.5,1856.5,1860.5,1852.5,1848.5,1841.5,,1838.5,,0.0,-0.0005377789728421619,0.0,0.0,0.0,-0.0005377789728421619,-0.0010761366693570083,-0.0010749798441279225,-0.003228410008071025,0.005409791723018664,-0.009147161689534571,,-0.010761366693570083,
8300,1858.5,0.0,1858.5,1858.5,1859.5,1859.5,1858.5,1860.0,1855.5,1859.5,1852.5,1850.5,1840.5,,1838.0,,0.0,0.0,0.0005380683346785041,-0.0005377789728421619,0.0,-0.0008064516129032258,-0.0016142050040355124,-0.0005377789728421619,-0.003228410008071025,0.004323155903809781,-0.009685230024213076,,-0.011030400860909336,
8400,1858.5,0.0005380683346785041,1859.5,1858.5,1858.5,1858.5,1857.5,1859.5,1856.5,1860.5,1853.5,1850.5,1841.0,,1838.5,,0.0005380683346785041,0.0,0.0,0.0,-0.0005380683346785041,-0.0005377789728421619,-0.0010761366693570083,-0.0010749798441279225,-0.0026903416733925207,0.004323155903809781,-0.009416195856873822,,-0.010761366693570083,
8500,1859.5,-0.0005377789728421619,1858.5,1858.5,1858.5,1858.5,1857.5,1858.5,1854.5,1859.0,1854.5,1851.5,1841.5,,1842.0,,-0.0005377789728421619,0.0005380683346785041,-0.0005377789728421619,0.0005380683346785041,-0.0010755579456843238,0.0005380683346785041,-0.0026888948642108095,0.00026896180742334586,-0.0026888948642108095,0.004320820955981636,-0.009680021511158914,,-0.009411132024737832,
8600,1858.5,0.0,1858.5,1859.5,1858.5,1858.5,1856.5,1859.5,1856.5,1860.5,1850.0,1851.5,1836.5,,1841.5,,0.0,-0.0005377789728421619,0.0,0.0,-0.0010761366693570083,-0.0005377789728421619,-0.0010761366693570083,-0.0010749798441279225,-0.0045735808447672855,0.003780718336483932,-0.011837503362927092,,-0.009147161689534571,
8700,1858.5,0.0,1858.5,1858.5,1857.5,1859.5,1856.5,1858.5,1855.5,1859.5,1848.5,1852.5,1839.5,,1838.5,,0.0,0.0,-0.0005380683346785041,-0.0005377789728421619,-0.0010761366693570083,0.0,-0.0016142050040355124,-0.0005377789728421619,-0.0053806833467850415,0.0032388663967611335,-0.010223298358891578,,-0.010761366693570083,
8800,1858.5,-0.0005380683346785041,1857.5,1858.5,1857.5,1858.5,1855.5,1858.5,1856.5,1860.0,1848.0,1853.5,1838.0,,1838.0,,-0.0005380683346785041,0.0,-0.0005380683346785041,0.0,-0.0016142050040355124,0.0,-0.0010761366693570083,-0.0008064516129032258,-0.005649717514124294,0.002697599136768276,-0.011030400860909336,,-0.011030400860909336,
8900,1857.5,0.0,1857.5,1858.5,1856.5,1858.5,1856.5,1858.5,1859.5,1859.5,1850.5,1853.5,1831.5,,1841.5,,0.0,-0.0005380683346785041,-0.0005383580080753701,-0.0005380683346785041,-0.0005383580080753701,-0.0005380683346785041,0.0010767160161507402,-0.0010755579456843238,-0.003768506056527591,0.002158079309414621,-0.013997308209959623,,-0.008613728129205921,
9000,1857.5,-0.0005383580080753701,1856.5,1857.5,1856.5,1858.5,1854.5,1859.5,1857.5,1858.5,1853.5,1855.5,1829.5,,1840.5,,-0.0005383580080753701,0.0,-0.0005383580080753701,-0.0005380683346785041,-0.0016150740242261105,-0.0010755579456843238,0.0,-0.0005380683346785041,-0.0021534320323014803,0.0010778765831312314,-0.015074024226110363,,-0.009152086137281292,
9100,1856.5,0.0,1856.5,1857.5,1855.5,1857.5,1856.5,1858.5,1858.0,1859.5,1852.5,1856.0,1822.5,,1841.5,,0.0,-0.0005383580080753701,-0.0005386479935362241,-0.0005383580080753701,0.0,-0.0010761366693570083,0.0008079719903043361,-0.0016133369185264857,-0.0021545919741448962,0.00026939655172413793,-0.01831403178023162,,-0.008079719903043361,
9200,1856.5,-0.0005386479935362241,1855.5,1856.5,1856.5,1857.5,1855.5,1858.5,1858.5,1858.5,1853.5,1855.0,1824.5,,1842.5,,-0.0005386479935362241,0.0,0.0,-0.0005383580080753701,-0.0005386479935362241,-0.0010761366693570083,0.0010772959870724481,-0.0010761366693570083,-0.0016159439806086723,0.0008086253369272237,-0.01723673579315917,,-0.007541071909507137,
9300,1855.5,0.0005389382915656157,1856.5,1856.5,1854.5,1856.5,1856.5,1858.5,1859.5,1858.5,1850.5,1855.5,1826.5,,1842.5,,0.0005389382915656157,-0.0005386479935362241,-0.0005389382915656157,-0.0005386479935362241,0.0005389382915656157,-0.0016142050040355124,0.002155753166262463,-0.0016142050040355124,-0.0026946914578280788,0.0,-0.015629210455402855,,-0.007006197790353005,
9400,1856.5,-0.0010772959870724481,1854.5,1855.5,1856.5,1856.5,1859.5,1857.5,1857.5,1858.5,1854.5,1854.5,1830.5,,1843.5,,-0.0010772959870724481,0.0005389382915656157,0.0,0.0,0.0016159439806086723,-0.0005383580080753701,0.0005386479935362241,-0.0010761366693570083,-0.0010772959870724481,0.0010784578053383662,-0.014004847831941825,,-0.007002423915970913,
9500,1854.5,0.0010784578053383662,1856.5,1856.5,1855.5,1855.5,1857.5,1857.5,1857.5,1859.5,1852.5,1853.5,1830.0,,1842.5,,0.0010784578053383662,-0.0010772959870724481,0.0005392289026691831,-0.0005389382915656157,0.0016176867080075492,-0.0016150740242261105,0.0016176867080075492,-0.0026888948642108095,-0.0010784578053383662,0.0005395198273536552,-0.013211108115394984,,-0.006470746832030197,
9600,1856.5,-0.0005386479935362241,1855.5,1854.5,1856.5,1856.5,1858.0,1856.5,1858.5,1858.5,1848.5,1857.5,1829.5,,1842.5,,-0.0005386479935362241,0.0010784578053383662,0.0,0.0,0.0008079719903043361,0.0,0.0010772959870724481,-0.0010761366693570083,-0.0043091839482897925,-0.0005383580080753701,-0.01454349582547805,,-0.007541071909507137,
9700,1855.5,0.0005389382915656157,1856.5,1856.5,1859.5,1854.5,1858.5,1856.5,1858.5,1858.5,1851.0,1856.5,1827.5,,1844.5,,0.0005389382915656157,-0.0005386479935362241,0.002155753166262463,0.0005392289026691831,0.0016168148746968471,-0.0005386479935362241,0.0016168148746968471,-0.0016142050040355124,-0.002425222312045271,-0.0005386479935362241,-0.01509027216383724,,-0.005928321207221773,
9800,1856.5,0.0016159439806086723,1859.5,1855.5,1857.5,1856.5,1859.5,1855.5,1858.0,1858.5,1850.0,1862.0,1826.5,,1844.5,,0.0016159439806086723,0.0005389382915656157,0.0005386479935362241,0.0,0.0016159439806086723,0.0005389382915656157,0.0008079719903043361,-0.0010761366693570083,-0.0035012119579854563,-0.002953813104189044,-0.016159439806086723,,-0.006463775922434689,
9900,1859.5,-0.0010755579456843238,1857.5,1856.5,1858.0,1855.5,1857.5,1856.5,1860.5,1857.5,1853.5,1858.0,1827.5,,1846.0,,-0.0010755579456843238,0.0016159439806086723,-0.0008066684592632429,0.002155753166262463,-0.0010755579456843238,0.0016159439806086723,0.0005377789728421619,0.0010767160161507402,-0.0032266738370529714,0.0008073196986006459,-0.01720892713094918,,-0.007260016133369185,
10000,1857.5,0.00026917900403768504,1858.0,1859.5,1858.5,1856.5,1857.5,1854.5,1864.5,1857.5,1850.5,1861.5,1832.0,1836.0,1843.5,,0.00026917900403768504,-0.0010755579456843238,0.0005383580080753701,0.0005386479935362241,0.0,0.0016176867080075492,0.003768506056527591,0.0,-0.003768506056527591,-0.0021488047273704003,-0.013728129205921938,0.011710239651416121,-0.007537012113055182,
10100,1858.0,0.00026910656620021526,1858.5,1857.5,1859.5,1859.5,1858.5,1856.5,1865.5,1856.5,1851.5,1860.5,1833.0,1838.0,1846.5,,0.00026910656620021526,0.00026917900403768504,0.0008073196986006459,-0.0008066684592632429,0.00026910656620021526,0.0008079719903043361,0.004036598493003229,0.0008079719903043361,-0.0034983853606027986,-0.0013437248051599033,-0.013455328310010764,0.01088139281828074,-0.006189451022604951,
10200,1858.5,0.0005380683346785041,1859.5,1858.0,1857.5,1857.5,1858.5,1855.5,1864.0,1856.5,1850.0,1860.0,1835.0,1833.5,1843.5,,0.0005380683346785041,0.00026910656620021526,-0.0005380683346785041,0.0005383580080753701,0.0,0.0016168148746968471,0.002959375840731773,0.0010772959870724481,-0.0045735808447672855,-0.0008064516129032258,-0.012644605864944848,0.013635124079629125,-0.008071025020177562,
10300,1859.5,-0.0010755579456843238,1857.5,1858.5,1857.5,1858.0,1858.0,1856.5,1863.5,1855.5,1851.0,1858.5,1834.5,1836.5,1840.5,,-0.0010755579456843238,0.0005380683346785041,-0.0010755579456843238,0.0008073196986006459,-0.0008066684592632429,0.0016159439806086723,0.0021511158913686476,0.002155753166262463,-0.004571121269158376,0.0005380683346785041,-0.013444474321054048,0.012523822488429077,-0.010217800484001076,
10400,1857.5,0.0,1857.5,1859.5,1858.5,1858.5,1860.5,1859.5,1859.5,1856.5,1848.5,1858.5,1830.5,1834.5,1840.5,,0.0,-0.0010755579456843238,0.0005383580080753701,-0.0005380683346785041,0.0016150740242261105,-0.0010755579456843238,0.0010767160161507402,0.0005386479935362241,-0.004845222072678331,-0.0005380683346785041,-0.014535666218034994,0.012537476151539929,-0.009152086137281292,
10500,1857.5,0.0005383580080753701,1858.5,1857.5,1858.5,1859.5,1864.5,1857.5,1857.0,1854.5,1851.5,1858.5,1834.5,1835.0,1842.5,,0.0005383580080753701,0.0,0.0005383580080753701,-0.0010755579456843238,0.003768506056527591,0.0,-0.00026917900403768504,0.0016176867080075492,-0.003230148048452221,-0.0005380683346785041,-0.012382234185733513,0.01226158038147139,-0.008075370121130552,
10600,1858.5,0.0,1858.5,1857.5,1858.0,1857.5,1865.5,1858.0,1859.0,1856.5,1847.5,1860.5,1834.5,1834.5,1841.5,,0.0,0.0005383580080753701,-0.0002690341673392521,0.0005383580080753701,0.003766478342749529,0.00026910656620021526,0.0002690341673392521,0.0010772959870724481,-0.005918751681463546,-0.0010749798441279225,-0.0129136400322841,0.013082583810302535,-0.009147161689534571,
10700,1858.5,-0.0002690341673392521,1858.0,1858.5,1860.5,1857.5,1864.0,1858.5,1859.0,1855.5,1848.0,1860.5,1837.5,1835.5,1842.5,,-0.0002690341673392521,0.0,0.0010761366693570083,0.0005383580080753701,0.002959375840731773,0.0,0.0002690341673392521,0.0016168148746968471,-0.005649717514124294,-0.0010749798441279225,-0.011299435028248588,0.012530645600653773,-0.008609093354856066,
10800,1858.0,0.0013455328310010765,1860.5,1858.5,1864.5,1858.5,1863.5,1859.5,1858.5,1856.5,1852.5,1859.5,1840.5,1836.5,1842.5,,0.0013455328310010765,-0.0002690341673392521,0.0034983853606027986,-0.0002690341673392521,0.002960172228202368,-0.0008066684592632429,0.00026910656620021526,0.0008079719903043361,-0.002960172228202368,-0.0008066684592632429,-0.009418729817007535,0.011707051456575007,-0.008342303552206673,
10900,1860.5,0.002149959688255845,1864.5,1858.0,1865.5,1858.5,1859.5,1857.5,1858.0,1859.5,1853.5,1858.5,1837.5,1841.5,1843.5,,0.002149959688255845,0.0013455328310010765,0.0026874496103198066,0.0010761366693570083,-0.0005374899220639613,0.0016150740242261105,-0.0013437248051599033,0.0005377789728421619,-0.0037624294544477293,0.0010761366693570083,-0.01236226820747111,0.010317675807765408,-0.009137328675087342,
11000,1864.5,0.0005363368195226602,1865.5,1860.5,1864.0,1858.0,1857.0,1857.5,1856.5,1857.5,1857.0,1860.5,1836.5,1842.5,1842.5,,0.0005363368195226602,0.002149959688255845,-0.0002681684097613301,0.0034983853606027986,-0.004022526146419952,0.003768506056527591,-0.004290694556181282,0.003768506056527591,-0.004022526146419952,0.002149959688255845,-0.015017430946634486,0.011940298507462687,-0.011799410029498525,
11100,1865.5,-0.0008040739748056821,1864.0,1864.5,1863.5,1860.5,1859.0,1858.5,1854.5,1858.0,1856.5,1860.5,1835.5,1841.5,1842.5,,-0.0008040739748056821,0.0005363368195226602,-0.0010720986330742428,0.0026874496103198066,-0.003484320557491289,0.003766478342749529,-0.0058965424819083356,0.004036598493003229,-0.004824443848834093,0.0026874496103198066,-0.016081479496113642,0.0130328536519142,-0.012329134280353793,
11200,1864.0,-0.0002682403433476395,1863.5,1865.5,1859.5,1864.5,1859.0,1858.5,1857.0,1858.5,1854.5,1861.5,1836.5,1840.5,1842.5,,-0.0002682403433476395,-0.0008040739748056821,-0.0024141630901287556,-0.0002681684097613301,-0.002682403433476395,0.002959375840731773,-0.0037553648068669528,0.002959375840731773,-0.00509656652360515,0.0013430029546065002,-0.014753218884120171,0.012768269491985873,-0.011534334763948498,
11300,1863.5,-0.0021464985242822645,1859.5,1864.0,1857.0,1865.5,1858.5,1858.0,1857.5,1859.5,1851.5,1860.5,1834.0,1841.5,1842.5,,-0.0021464985242822645,-0.0002682403433476395,-0.00348806010195868,-0.0010720986330742428,-0.002683123155352831,0.002960172228202368,-0.0032197477864233967,0.0021511158913686476,-0.006439495572846793,0.0016124697661918839,-0.0158304266165817,0.011946782514254684,-0.011269117252481888,
11400,1859.5,-0.0013444474321054048,1857.0,1863.5,1859.0,1864.0,1858.0,1860.5,1858.5,1857.5,1849.0,1860.0,1836.5,1841.5,1842.5,,-0.0013444474321054048,-0.0021464985242822645,-0.00026888948642108095,-0.0024141630901287556,-0.0008066684592632429,-0.0005374899220639613,-0.0005377789728421619,0.0010767160161507402,-0.0056466792148427,-0.00026881720430107527,-0.012368916375369724,0.00977464023893565,-0.009142242538316752,
11500,1857.0,0.0010770059235325794,1859.0,1859.5,1859.0,1863.5,1856.5,1864.5,1859.0,1857.5,1848.5,1860.5,1838.5,1844.5,1844.5,,0.0010770059235325794,-0.0013444474321054048,0.0010770059235325794,-0.00348806010195868,-0.00026925148088314486,-0.004022526146419952,0.0010770059235325794,-0.00026917900403768504,-0.0045772751750134625,-0.0018812147272238647,-0.00996230479267636,0.006776904310111141,-0.006731287022078622,
11600,1859.0,0.0,1859.0,1857.0,1858.5,1859.5,1854.5,1865.5,1860.0,1858.5,1849.0,1861.5,1844.5,1845.5,1845.5,,0.0,0.0010770059235325794,-0.00026896180742334586,-0.00026888948642108095,-0.002420656266810113,-0.003484320557491289,0.0005379236148466917,0.0002690341673392521,-0.0053792361484669175,-0.0013430029546065002,-0.007799892415277031,0.007315090761311298,-0.007261968800430339,
11700,1859.0,-0.00026896180742334586,1858.5,1859.0,1858.0,1857.0,1857.0,1864.0,1857.5,1858.5,1843.5,1860.0,1845.0,1842.0,1841.5,,-0.00026896180742334586,0.0,-0.0005379236148466917,0.0010770059235325794,-0.0010758472296933835,-0.002682403433476395,-0.0008068854222700376,0.0002690341673392521,-0.008337816030123723,-0.0005376344086021505,-0.007530930607853685,0.009229098805646038,-0.009413663259817106,
11800,1858.5,-0.0002690341673392521,1858.0,1859.0,1856.5,1859.0,1857.5,1863.5,1855.0,1858.0,1839.0,1861.0,1845.5,1844.0,1841.5,,-0.0002690341673392521,-0.00026896180742334586,-0.0010761366693570083,-0.00026896180742334586,-0.0005380683346785041,-0.002683123155352831,-0.0018832391713747645,0.00026910656620021526,-0.010492332526230832,-0.0013433637829124126,-0.006994888350820554,0.007863340563991324,-0.009147161689534571,
11900,1858.0,-0.0008073196986006459,1856.5,1858.5,1854.5,1859.0,1858.5,1859.5,1854.0,1860.5,1843.5,1861.0,1846.5,1844.5,1841.5,,-0.0008073196986006459,-0.0002690341673392521,-0.001883745963401507,-0.0005379236148466917,0.00026910656620021526,-0.0008066684592632429,-0.002152852529601722,-0.0013437248051599033,-0.007804090419806243,-0.0016120365394948952,-0.006189451022604951,0.007319056654920032,-0.008880516684607105,
12000,1856.5,-0.0010772959870724481,1854.5,1858.0,1857.0,1858.5,1859.0,1857.0,1852.5,1864.5,1844.0,1861.5,1845.5,1847.5,1841.5,,-0.0010772959870724481,-0.0008073196986006459,0.00026932399676811203,-0.0010761366693570083,0.00134661998384056,-0.00026925148088314486,-0.0021545919741448962,-0.004290694556181282,-0.006733099919202801,-0.0026860059092130005,-0.005925127928898465,0.004871447902571042,-0.008079719903043361,
12100,1854.5,0.0013480722566729577,1857.0,1856.5,1857.5,1858.0,1860.0,1859.0,1851.5,1865.5,1850.5,1861.5,1849.0,1846.0,1841.5,,0.0013480722566729577,-0.0010772959870724481,0.0016176867080075492,-0.001883745963401507,0.0029657589646805067,-0.002420656266810113,-0.0016176867080075492,-0.0058965424819083356,-0.0021569156106767324,-0.0037604082728982004,-0.0029657589646805067,0.004604550379198266,-0.00700997573469938,
12200,1857.0,0.00026925148088314486,1857.5,1854.5,1858.5,1856.5,1857.5,1859.0,1852.5,1864.0,1849.5,1860.5,1850.5,1847.5,1841.0,,0.00026925148088314486,0.0013480722566729577,0.0008077544426494346,0.00026932399676811203,0.00026925148088314486,-0.0010758472296933835,-0.0024232633279483036,-0.0037553648068669528,-0.004038772213247173,-0.0018812147272238647,-0.0035002692514808833,0.005142083897158322,-0.008616047388260635,
12300,1857.5,0.0005383580080753701,1858.5,1857.0,1859.0,1854.5,1855.0,1858.5,1852.5,1863.5,1849.0,1859.5,1849.5,1849.5,1839.5,,0.0005383580080753701,0.00026925148088314486,0.0008075370121130552,0.0016176867080075492,-0.0013458950201884253,-0.0005380683346785041,-0.0026917900403768506,-0.0032197477864233967,-0.004576043068640646,-0.0010755579456843238,-0.004306864064602961,0.004325493376588267,-0.009690444145356662,
12400,1858.5,0.0002690341673392521,1859.0,1857.5,1860.0,1857.0,1854.0,1858.0,1853.5,1859.5,1850.0,1860.5,1847.5,1847.5,1839.0,,0.0002690341673392521,0.0005383580080753701,0.0008071025020177562,0.0008077544426494346,-0.002421307506053269,0.00026910656620021526,-0.0026903416733925207,-0.0005377789728421619,-0.0045735808447672855,-0.0010749798441279225,-0.005918751681463546,0.005953991880920162,-0.010492332526230832,
